Table 6: Average Employment Incomes by Area and Economic Sector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Source: BC Stats,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Sector Aggregations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Total,Forestry,,,Mining,Oil and Gas,"Fishing, Hunting and Trapping",Agriculture and Food,,,Tourism,,,,,,,Public Sector,,,,,,,,Construction,Film and TV,High Tech Manufacturing,Other Manufacturing,Utilities,Truck Transport,Water Transport,Rail Transport,Other Transport,Retail Trade,Wholesale Trade,Business Services,FIRE,Information and Communications Technology,Other Services,,,,,
Key,Region Name,Ref_Year,Statistic,Geo_Type,Parent_RD,Total,Forestry Total,Forestry: Logging,Forestry: Wood Manufacturing,Mining Total,Oil and Gas Total,Fishing Total,Agriculture Total,"Agriculture: Farming, Greenhouses and Aquaculture",Agriculture: Food Processing,Tourism Total,Tourism: Transportation,Tourism: Accommodation,Tourism: Food and beverage,Tourism: Recreation and entertainment,Tourism: Retail,Tourism: Other,Public Sector Total,Public Sector: Federal Government,Public Sector: Provincial Government,Public Sector: Health,Public Sector: Social Services,Public Sector: Education,Public Sector: Local Government,Public Sector: Indigenous Government,Construction Total,Film and TV Total,High Tech Manufacturing Total,Other Manufacturing Total,Utilities Total,Truck Transport Total,Water Transport Total,Rail Transport Total,Other Transport Total,Retail Trade Total,Wholesale Trade Total,Business Services Total,FIRE Total,ICT Total,Other Services Total,Other Services: Accommodation,Other Services: Food Services,Other Services: Recreation and Entertainment,Other Services: Other,
234,Central Coast RD,2015,Average Employment Income,RD,Central Coast RD,"37,800","28,000","28,000",0,0,0,"20,900","8,000","8,000",0,"29,800","35,100","31,600","20,400","36,000","7,800","25,000","50,000","76,000","52,000","56,900","40,000","45,200","50,000","42,000","26,300",0,0,0,"140,000","16,400","38,700","16,400","30,000","23,300","28,000","32,200",0,"18,300","27,800","32,100","15,000","36,000","30,700",
235,Bella Coola,2015,Average Employment Income,EDA,Central Coast,"38,600","24,000","24,000",0,0,0,"4,500","40,100","40,100",0,"27,500","35,900","23,100","27,100",0,"16,700",0,"53,800","90,000","56,000","61,800","30,000","48,700","58,300","40,000","22,600",0,0,0,"140,000",0,0,0,"40,000","24,100","28,000","31,700",0,"21,200","19,300","22,800","14,000","5,900","28,600",
236,Central Coast,2015,Average Employment Income,EDA,Central Coast RD,"36,800","23,300",0,"23,300",0,0,"29,200","16,000","16,000",0,"27,400","23,900","36,000","20,200","40,000",0,"18,300","40,700","60,000","15,400","43,500","44,000","37,200",0,"44,000","31,000",0,0,0,0,"27,100","38,700","27,100","19,700","21,800",0,"36,700",0,"8,400","30,500","36,000","18,000","40,000","30,000",
237,Skeena-Queen Charlotte,2015,Average Employment Income,RD,Skeena-Queen Charlotte,"49,360","50,500","50,300","52,000","83,300",0,"28,600","42,500","44,200","36,000","30,100","44,300","24,600","23,200","27,000","30,100","12,800","50,900","72,400","59,000","48,100","41,200","45,800","60,000","34,000","52,000",0,0,"51,600","110,000","49,200","89,600","89,800","53,300","35,300","64,900","55,700","49,700","46,300","26,600","24,400","18,600","31,400","32,900",
238,Haida Gwaii,2015,Average Employment Income,EDA,Skeena-Queen Charlotte,"43,920","50,000","50,000","50,000",0,0,0,"60,200","60,200",0,"32,900","53,200","19,300","32,000","29,100",0,0,"48,600","80,000","64,700","50,900","22,000","40,300","40,000","32,000","54,600",0,0,"50,000",0,"40,000","44,000",0,"66,900","49,600","40,000","26,500","68,000","38,000","24,400","19,900","12,400","38,300",0,
239,Haida Nation,2015,Average Employment Income,EDA,Skeena-Queen Charlotte,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
240,Prince Rupert,2015,Average Employment Income,EDA,Skeena-Queen Charlotte,"52,000","57,200","68,000","40,000","99,400",0,"29,900","60,700","59,300","64,700","31,400","43,500","26,800","25,000","26,700","30,700","64,700","53,300","70,900","61,000","47,900","48,900","48,100","63,600","34,000","52,700",0,0,"60,000","120,000","53,100","92,900","90,000","60,100","34,400","59,300","60,500","50,000","50,800","27,000","26,700","20,300","28,300","32,900",
241,Kitimat-Stikine,2015,Average Employment Income,RD,Kitimat-Stikine,"52,200","51,400","56,000","45,400","104,600","58,200","21,400","25,100","23,000","29,300","34,100","51,500","29,400","22,900","30,200","28,500","24,000","51,600","73,000","72,000","48,200","37,800","51,000","60,000","45,800","67,200","6,000","72,300","79,900","95,700","52,800","88,500","80,500","52,200","33,200","70,100","42,800","50,400","59,800","25,500","30,100","20,600","31,700","27,700",
242,Cassiar Corridor,2015,Average Employment Income,EDA,Kitimat-Stikine,"51,600",0,0,0,"63,800","5,500",0,"45,000","45,000",0,"36,700","79,400","33,900","25,500",0,0,0,"57,700","95,000","102,800","32,500","49,400","42,600",0,"56,000","58,900",0,0,0,"100,000","58,000",0,0,0,"54,600",0,"34,300",0,0,"33,000","32,400","14,000",0,"48,000",
243,Hazelton,2015,Average Employment Income,EDA,Kitimat-Stikine,"34,720","39,800","50,400","33,100","60,000",0,"16,200","6,700","4,600","19,300","26,700","28,000","40,600","18,600","5,000","25,800",0,"40,300","70,000","70,000","44,800","28,100","40,300","40,000","32,500","29,200","12,000",0,0,"32,000","42,000",0,"52,500","12,700","23,400","49,900","31,500","30,000","24,800","23,200","39,400","16,500","5,000","26,800",
244,Kitimat,2015,Average Employment Income,EDA,Kitimat-Stikine,"68,000","75,100","85,100","72,800","114,400","82,300","20,400","48,300","48,300",0,"25,000","52,300","19,100","22,400","25,600","11,500","107,000","56,200","68,000","68,000","47,200","42,000","55,900","72,000","46,000","96,400",0,"107,000","110,300","120,000","52,000","87,500",0,"40,000","30,600","83,300","48,900","40,900","73,600","21,200","21,500","20,800","25,400","20,200",
245,Nisga'a,2015,Average Employment Income,EDA,Kitimat-Stikine,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
246,Terrace,2015,Average Employment Income,EDA,Kitimat-Stikine,"49,560","55,500","53,600","59,700","97,600","79,700","40,000","36,000","38,600","34,100","36,300","52,700","30,300","24,300","32,200","29,600",0,"53,800","69,000","73,500","50,500","37,100","53,500","61,600","60,000","57,700",0,"74,900","63,400","99,700","56,000","72,300","79,500","56,300","34,800","71,000","44,600","54,500","61,600","25,900","31,500","21,300","33,400","27,400",
247,Bulkley-Nechako,2015,Average Employment Income,RD,Bulkley-Nechako,"49,840","69,300","63,200","73,500","95,000","10,800","53,500","21,900","22,500","10,600","36,200","54,500","27,300","23,600","26,200","26,700","28,700","50,000","64,000","63,600","50,100","35,000","48,600","53,600","37,600","51,800",0,"35,200","50,400","88,900","62,200","85,000","104,300","58,100","32,400","55,800","37,500","45,800","47,400","25,100","28,400","19,100","23,200","29,900",
248,Burns Lake,2015,Average Employment Income,EDA,Bulkley-Nechako,"48,000","70,100","59,400","78,300","100,000",0,0,"15,800","15,800",0,"37,800","65,700","8,000","20,100","40,000","24,600",0,"45,300","52,000","52,000","40,700","48,000","42,600","64,000","44,000","58,300",0,0,0,"140,000","69,900","60,000",0,0,"29,700","25,300","50,200","44,900","60,000","21,400","8,000","16,400","40,000","24,400",
249,Fort St. James - Stuart,2015,Average Employment Income,EDA,Bulkley-Nechako,"50,920","65,600","47,400","74,400","78,400",0,"41,000","10,300","1,200","41,000","56,500","60,500","60,000","32,400",0,"50,000","41,000","45,600","72,000","64,000","40,400","28,000","50,200","40,000","31,600","60,300",0,"41,000","41,000",0,"38,800",0,0,"72,800","28,900","50,000","16,600","30,100","38,700","29,100","60,000","32,000","12,000","26,400",
250,Houston,2015,Average Employment Income,EDA,Bulkley-Nechako,"55,500","70,700","73,300","67,900","113,500",0,0,0,0,0,"47,800","59,200","50,000","33,600","26,000","62,400",0,"47,500","80,000","70,000","55,300","26,000","40,300","40,000","24,000","35,600",0,0,"24,000",0,"48,100",0,0,0,"50,100","95,000","41,300","65,300","30,000","28,300","53,900","14,000","26,000","28,300",
251,Nechako Valley,2015,Average Employment Income,EDA,Bulkley-Nechako,"49,240","71,400","66,000","74,000","105,900",0,"36,000","18,900","18,400","36,000","24,400","33,400","17,200","22,700",0,"37,700","107,000","50,100","54,000","60,000","58,700","29,900","48,800","50,000","39,000","62,800",0,"107,000","75,900","50,000","54,800",0,0,"25,200","24,200","57,700","32,800","33,100","39,600","25,500","19,100","20,400","12,000","33,100",
252,Telkwa - Smithers,2015,Average Employment Income,EDA,Bulkley-Nechako,"48,920","65,500","57,200","73,600","95,500",0,"85,100","35,000","38,100","7,200","32,800","52,000","26,700","22,700","21,800","29,200","30,000","53,900","68,000","65,500","45,400","42,500","55,200","56,000",0,"42,900",0,0,"47,500","72,000","75,000",0,"108,000","50,000","36,900","52,400","41,700","55,300","47,900","24,700","27,500","18,900","19,300","33,300",
253,Fraser-Fort George,2015,Average Employment Income,RD,Fraser-Fort George,"53,000","77,100","65,600","83,000","76,000","79,700","37,600","27,100","19,500","44,000","37,000","53,200","30,500","25,100","30,500","32,600","41,500","55,500","71,400","62,700","53,500","37,300","53,000","67,600","44,000","68,300","22,000","61,100","61,600","95,800","61,000","86,800","88,600","47,800","33,500","66,900","43,200","56,400","60,000","27,700","31,300","23,100","23,900","33,600",
254,Mackenzie,2015,Average Employment Income,EDA,Fraser-Fort George,"59,550","76,800","70,000","79,200","107,500","142,300",0,0,0,0,"32,600","59,100","26,000","37,900","24,400","24,000",0,"46,200","42,000","54,000","39,200","20,000","53,000","50,000","30,000","39,700","35,900",0,"132,300",0,"50,900",0,0,0,"26,600","60,000","64,900","42,500","49,000","28,600","26,000","28,800","24,000","32,100",
255,McBride-Valemount,2015,Average Employment Income,EDA,Fraser-Fort George,"46,960","37,700","25,300","53,400","80,000",0,0,"20,600","15,400","66,700","27,900","33,100","27,200","25,500","15,600","38,300","66,700","52,300","70,000","45,000","52,300","16,000","56,000","58,000",0,"174,800",0,"66,700","66,700",0,"51,400",0,"84,000","52,800","26,700","95,000","38,200","38,600","50,900","25,100","27,200","25,600","15,800","23,800",
256,Prince George,2015,Average Employment Income,EDA,Fraser-Fort George,"51,950","79,100","66,500","85,100","72,600","73,400","20,600","41,700","29,600","47,100","38,500","53,700","32,000","25,900","33,900","32,600","45,700","55,900","75,400","63,400","53,000","38,900","53,600","70,400","41,000","62,700","26,000","67,100","62,500","91,800","63,100","103,200","86,600","48,600","33,600","65,400","43,100","56,900","59,100","28,000","33,300","23,300","23,700","34,300",
257,Prince George rural (northwest),2015,Average Employment Income,EDA,Fraser-Fort George,"59,100","80,800","73,000","86,800","49,900","117,400",0,"20,100","14,600","51,100","51,000","54,900","39,500","46,500","78,800","44,000",0,"53,000","44,000","64,000","52,500","29,500","52,900","64,000",0,"77,200",0,"51,100","68,600","103,800","64,000",0,"87,500","43,200","41,300","78,300","45,000","59,900","72,000","26,900","39,500","19,000","36,000","29,400",
258,Prince George rural (southeast),2015,Average Employment Income,EDA,Fraser-Fort George,"57,800","77,900","87,300","72,400","49,600","73,800",0,"21,700","21,700",0,"34,400","50,800","20,000","27,600","16,000","25,300","62,700","64,100","70,000","62,000","72,400","64,000","47,100","84,000","122,300","80,000",0,"62,700","73,300",0,"55,900",0,"103,100","42,500","29,600","70,500","48,200","64,200","53,300","22,900","20,000","19,200","16,000","31,300",
259,Peace River,2015,Average Employment Income,RD,Peace River,"63,100","81,500","73,300","86,600","17,200","109,900","30,700","32,900","31,400","59,300","39,800","62,000","30,900","29,300","32,200","33,900","38,500","53,000","67,500","65,600","53,600","33,600","49,300","67,200","38,800","75,900","18,000","94,800","76,100","123,800","72,500","95,300","90,000","51,100","43,100","81,300","52,400","61,100","67,700","29,800","30,400","27,500","28,700","33,000",
260,Dawson Creek,2015,Average Employment Income,EDA,Peace River,"57,150","82,000","64,100","88,700","14,200","99,200",0,"36,500","30,900","73,000","41,700","64,900","28,400","29,900","30,500","31,800","53,200","55,800","58,000","66,000","59,000","35,200","54,300","58,400",0,"65,400",0,"87,800","78,200","126,800","81,500",0,0,"38,900","43,400","73,900","49,100","59,300","70,300","29,300","28,400","25,400","29,000","35,900",
261,North Peace,2015,Average Employment Income,EDA,Peace River,"66,400","85,300","73,900","92,700","8,000","115,300",0,"31,500","31,000","49,300","43,400","64,800","32,300","32,000","28,000","34,800","49,800","52,000","77,000","65,000","49,300","35,700","47,100","76,000","34,000","81,700",0,"89,900","75,100","118,800","67,700",0,"80,000","55,200","44,100","85,900","56,900","64,600","69,400","31,000","31,400","29,900","26,600","33,600",
262,South Peace,2015,Average Employment Income,EDA,Peace River,"61,750","76,800","75,800","77,500","69,800","113,800","176,300","36,100","36,100",0,"35,900","66,100","31,200","24,100","38,500","56,700",0,"52,200","81,800",0,"53,100","34,000","48,900","64,000","50,000","66,000",0,0,"138,800","135,300","70,600","72,000","41,600","45,000","38,400","80,000","39,100","41,000","47,600","27,300","30,900","21,900","42,800","27,200",
263,Stikine Region,2015,Average Employment Income,RD,Stikine Region,"41,600","32,000","32,000",0,"32,000",0,0,"32,000","32,000",0,"48,000","2,700","60,000","54,500","24,500",0,0,"48,600","100,000","40,000","25,900","40,000","60,000",0,"39,000","34,300",0,0,"45,000","53,300",0,0,"45,000","45,000","38,000",0,"16,200",0,0,"37,400","60,000",0,"20,000","29,200",
264,Stikine,2015,Average Employment Income,EDA,Stikine Region,"41,600",0,0,0,"36,800",0,0,0,0,0,"41,700",0,"60,000","60,000","24,700",0,"15,000","48,200","100,000","40,000","25,900","40,000","60,000",0,"39,000","34,300",0,0,"45,000","53,300",0,0,0,0,"38,000",0,"13,600",0,0,"37,400","60,000",0,"20,000","29,200",
265,Northern Rockies RD,2015,Average Employment Income,RD,Northern Rockies RD,"65,300","51,000","59,500","48,000",0,"120,600",0,"28,000","28,000",0,"36,600","68,100","25,500","25,700","40,000","46,500","35,000","62,200","76,000","60,000","70,400","36,000","56,600","86,000","40,000","73,700",0,0,"162,100","145,000","82,900",0,0,"70,900","40,500","95,300","48,600","49,200","92,900","26,000","25,300","23,000","40,000","26,100",
266,Northern Rockies,2015,Average Employment Income,EDA,Northern Rockies RD,"65,300","51,000","59,500","48,000",0,"120,600",0,"28,000","28,000",0,"38,700","68,300","25,500","26,200","40,000","47,100","35,000","62,200","76,000","60,000","70,400","36,000","56,600","86,000","40,000","73,700",0,0,"162,100","145,000","82,900",0,0,"70,900","40,500","95,300","48,600","49,200","92,900","26,000","25,300","23,000","40,000","26,100",
267,British Columbia,2020,Average Employment Income,PROV,NA,"58,050","73,000","68,000","75,700","108,400","81,700","41,400","40,000","32,500","48,900","40,100","59,800","38,500","27,200","34,500","41,200","53,300","62,400","76,800","73,700","62,300","43,000","56,300","81,000","49,600","57,500","59,000","78,300","60,800","102,000","53,200","99,600","91,500","65,100","41,500","72,000","50,800","81,300","79,900","31,500","38,200","24,700","34,300","36,600",
268,East Kootenay,2020,Average Employment Income,RD,East Kootenay,"59,300","75,500","70,800","78,000","109,700","113,000","16,200","29,900","21,300","41,500","35,900","51,700","36,200","26,900","27,800","33,600","49,500","57,000","68,100","65,200","58,200","40,000","51,000","71,600","58,800","55,800","48,000","120,000","64,400","89,700","58,800",0,"90,000","51,100","37,600","76,400","45,400","67,900","73,600","30,400","36,400","26,200","28,200","33,400",
269,Cranbrook,2020,Average Employment Income,EDA,East Kootenay,"55,650","79,200","82,300","77,800","102,200","126,900","21,000","28,200","26,300","33,800","35,400","58,200","25,200","28,900","20,500","30,400","55,400","58,700","81,700","62,800","61,800","37,200","51,000","75,000","60,000","55,600","36,000",0,"61,100","83,100","64,300",0,"90,000","55,100","37,000","63,500","48,800","66,500","65,900","28,300","24,900","26,000","19,200","35,600",
270,Fernie,2020,Average Employment Income,EDA,East Kootenay,"71,600","64,400","53,000","74,000","113,500","117,600","57,600","22,400","8,200","45,800","35,000","45,400","36,000","26,100","29,500","32,800","58,300","51,100","62,000","62,000","47,800","42,000","45,100","75,000","56,000","61,400",0,"100,000","72,300","106,200","67,800",0,"60,000","52,000","38,700","105,700","54,200","83,200","74,700","32,200","36,000","26,400","29,200","38,500",
271,Invermere,2020,Average Employment Income,EDA,East Kootenay,"50,880","75,800","73,000","77,500","89,200","113,100",0,"41,000","26,700","52,700","37,700","45,800","41,400","27,600","33,100","37,900","56,700","58,700","54,000","62,000","62,900","48,000","55,700","60,000","48,000","51,300",0,"73,200","64,700","90,000","53,000",0,0,"36,900","39,100","56,000","36,400","62,300","78,400","33,900","42,800","25,300","36,600","29,600",
272,Kimberley,2020,Average Employment Income,EDA,East Kootenay,"55,450","80,700","64,000","83,500","92,800","94,700",0,"15,000","15,000",0,"35,100","51,900","37,500","26,400","25,700","36,600","55,700","57,300","32,000","70,000","55,300","46,000","54,600","67,000","76,000","53,300",0,0,"77,700","76,700","42,300",0,"108,000","32,900","36,600","81,700","40,100","46,600","90,200","29,000","36,200","27,600","26,400","29,200",
273,Central Kootenay,2020,Average Employment Income,RD,Central Kootenay,"47,600","63,700","52,800","72,900","101,600","60,300","43,300","26,600","19,500","44,500","31,500","47,700","29,000","23,200","30,500","35,100","32,700","54,400","77,300","68,800","52,900","35,200","53,400","67,600","36,000","48,600","31,700","52,700","40,200","108,600","49,900","68,100","84,000","53,700","33,700","60,400","35,300","54,800","61,900","25,000","28,400","20,700","25,400","28,100",
274,Castlegar-Arrow Lakes,2020,Average Employment Income,EDA,Central Kootenay,"56,100","77,800","54,400","86,000","105,600","117,400",0,"19,400","18,800","20,400","39,600","52,800","40,800","25,700","29,300","38,600","49,500","56,300","87,800","67,000","54,500","48,200","52,200","67,000",0,"56,900","38,500","189,800","71,000","110,700","50,800","72,000","80,000","69,200","39,700","76,000","47,400","56,800","65,600","27,300","38,300","20,500","30,800","30,800",
275,Creston,2020,Average Employment Income,EDA,Central Kootenay,"42,040","53,900","55,200","53,000","98,100","19,800",0,"32,700","21,800","68,500","28,400","39,500","24,000","29,300","28,400","26,400","53,200","48,500","88,000","56,000","44,900","32,100","46,700","66,000","40,000","44,500",0,"31,000","39,100","100,000","50,600",0,0,"33,900","32,800","58,100","29,500","48,200","35,700","22,700","24,000","21,300","24,400","23,400",
276,Nelson,2020,Average Employment Income,EDA,Central Kootenay,"47,360","51,900","45,100","73,100","98,900","55,400",0,"30,000","33,200","27,300","30,400","45,600","27,700","24,500","30,300","39,500","49,100","59,100","56,000","71,500","58,800","33,600","58,600","73,500",0,"47,400","48,000","36,700","47,800","116,000","38,300","64,400","95,000","49,700","33,400","51,600","32,500","60,100","63,700","26,100","28,300","22,600","25,800","29,400",
277,Slocan Valley,2020,Average Employment Income,EDA,Central Kootenay,"40,720","54,400","58,300","47,100","94,000","85,900",0,"11,200","7,200","25,000","31,700","35,800","29,200","28,500","30,800","28,900","47,300","48,400","58,000","60,000","48,200","31,600","50,000","55,000",0,"44,000","16,700","69,600","38,400","110,000","51,600","64,000","66,200","66,200","27,600","45,700","29,500","39,700","61,300","20,500","28,100","14,000","21,700","21,300",
278,Kootenay Boundary,2020,Average Employment Income,RD,Kootenay Boundary,"54,750","69,200","55,700","76,200","113,600","23,500",0,"24,000","23,700","26,200","34,800","48,100","35,000","22,600","26,400","34,700","58,800","57,000","76,500","64,000","59,700","38,000","50,100","65,500","42,400","52,300","3,200","35,100","67,600","109,300","54,800","107,000","74,800","56,400","35,500","65,500","43,500","58,100","62,600","25,700","34,500","22,000","24,000","27,400",
279,Grand Forks-Greenwood,2020,Average Employment Income,EDA,Kootenay Boundary,"42,760","69,300","63,300","72,400","97,000",0,0,"27,600","27,200","33,700","32,300","39,800","29,500","24,000","32,100","46,700","52,500","49,500","80,000","54,000","46,800","37,000","45,600","58,000",0,"49,900","28,000","62,800","70,500","48,300","62,200","48,800",0,"48,800","34,000","76,000","36,000","52,600","44,300","22,800","28,800","22,600","29,100","15,900",
280,Rossland,2020,Average Employment Income,EDA,Kootenay Boundary,"69,700","56,000","37,000","71,500","142,500","73,300",0,0,0,0,"38,500","42,500","39,000","56,000","14,100","39,200","72,500","71,600","60,000","52,000","86,200","48,000","55,600","78,000",0,"53,600",0,"274,900","274,900","126,700","80,000",0,0,"80,000","35,500","90,000","40,300","57,200","80,600","32,200","39,000","12,000","14,400","51,200",
281,Trail,2020,Average Employment Income,EDA,Kootenay Boundary,"58,150","78,000","53,800","84,300","105,000","23,300","83,800","24,300","2,600","83,800","40,100","43,000","44,000","25,700","27,100","35,700","60,100","54,700","76,000","84,000","53,300","37,300","51,200","65,000",0,"57,000",0,0,"65,500","115,700","46,400",0,"50,200","56,500","36,100","55,700","52,500","61,900","60,200","27,400","44,000","22,800","18,000","32,400",
282,Okanagan-Similkameen,2020,Average Employment Income,RD,Okanagan-Similkameen,"49,160","64,400","56,600","67,500","103,600","69,900","22,200","32,100","26,600","42,700","34,400","54,100","28,500","26,700","27,000","30,700","44,200","58,000","70,900","68,400","58,500","40,200","50,700","72,000","42,000","53,900","27,900","56,300","52,700","93,300","49,800","85,100","100,000","62,700","34,900","65,300","38,100","64,700","61,500","28,200","28,700","24,800","26,100","33,500",
283,Keremeos,2020,Average Employment Income,EDA,Okanagan-Similkameen,"38,960","58,100","57,000","58,700","78,000","62,400",0,"21,800","18,800","44,200","38,200","52,600","21,700","69,700",900,"36,900","36,600","47,000","34,000","60,000","51,700","40,000","47,900","40,000","32,000","33,000","17,000",0,"61,900",0,"34,100",0,0,0,"45,900","36,000","35,100","34,400","68,300","18,300","21,000","14,000",0,"22,600",
284,Oliver-Osoyoos,2020,Average Employment Income,EDA,Okanagan-Similkameen,"42,840","50,700","47,900","55,500","85,000","76,000",0,"33,100","30,800","37,800","31,000","55,800","29,200","25,400","27,500","30,100","14,400","55,400","80,000","66,000","52,800","37,000","48,700","64,000","52,000","43,200",0,0,"35,800","80,000","52,800","56,500",0,"155,700","32,400","46,500","34,000","62,100","69,000","29,100","29,500","24,000","27,800","36,700",
285,Penticton,2020,Average Employment Income,EDA,Okanagan-Similkameen,"50,560","62,200","54,200","64,300","108,700","75,000","29,200","34,200","26,000","44,700","35,400","52,700","27,600","27,200","29,100","30,100","52,400","59,200","71,700","69,600","59,700","40,500","51,200","76,400","42,000","58,900","30,000","22,900","55,000","95,800","47,900","70,300","96,300","55,100","35,300","68,900","39,200","65,900","62,200","28,700","27,700","25,500","27,400","34,100",
286,Princeton,2020,Average Employment Income,EDA,Okanagan-Similkameen,"61,300","75,400","68,600","77,000","103,400",0,0,"36,300","36,300",0,"44,000","56,500","38,000","30,500",0,"32,000","38,400","54,300","30,000","48,000","66,500","40,000","52,000","40,000",0,"19,800",0,"148,000",0,0,"56,600","144,600",0,"75,200","29,100",0,"26,100","68,400","73,100","19,700","38,000","14,800","7,500","25,200",
287,Fraser Valley,2020,Average Employment Income,RD,Fraser Valley,"51,040","58,800","74,800","54,400","75,900","57,200","33,500","42,500","38,200","51,600","38,700","65,700","35,100","26,500","28,200","41,500","48,500","59,100","79,400","69,200","56,900","43,800","52,400","81,800","44,600","58,700","48,900","73,500","59,800","94,900","52,300","103,900","83,500","65,900","37,100","64,900","42,500","63,100","59,700","28,300","35,100","23,300","28,500","32,900",
288,Chilliwack,2020,Average Employment Income,EDA,Fraser Valley,"51,800","56,100","64,500","53,000","84,200","46,000","31,300","42,600","37,200","54,000","38,900","65,700","28,900","27,200","32,300","40,800","48,400","60,400","82,800","77,200","55,800","45,100","52,100","79,000","49,000","58,300","31,700","75,400","62,000","84,200","53,700","108,000","78,200","77,300","39,600","63,900","41,800","63,700","62,700","27,600","28,800","24,100","30,600","30,500",
289,Hope-Fraser Canyon,2020,Average Employment Income,EDA,Fraser Valley,"47,800","65,700","69,900","60,000","60,400",0,0,"41,200","45,700","37,300","30,700","52,200","21,300","20,600","19,600","31,500","60,800","54,600","76,000","76,000","51,500","44,600","51,000","68,000","42,000","58,600","38,000","60,000","56,500","140,000","62,400","122,600","100,000","63,400","29,400","82,700","34,900","53,700","61,600","20,500","21,100","18,900","21,000","21,900",
290,Kent-Harrison,2020,Average Employment Income,EDA,Fraser Valley,"49,480","76,700","97,500","44,300",0,0,"20,000","32,600","30,800","42,300","35,600","44,600","28,600","28,100","31,800","31,400","52,000","56,300","75,500","48,000","52,600","35,000","57,300","72,000","39,000","57,800","120,000",0,"56,900","100,000","57,800",0,"75,800","61,100","39,400","57,500","34,200","57,300","59,800","29,600","30,400","24,200","30,000","34,900",
291,Matsqui-Abbottsford,2020,Average Employment Income,EDA,Fraser Valley,"50,280","59,300","81,600","55,800","71,800","57,200","41,500","43,300","39,300","52,100","40,600","63,700","45,800","26,900","27,300","39,600","45,500","59,300","77,100","64,000","58,800","43,600","52,800","86,200","44,000","57,600","51,200","72,700","58,800","97,100","51,100","106,200","79,300","61,000","35,900","64,100","42,600","63,400","58,100","28,700","44,500","23,000","29,500","33,700",
292,Mission,2020,Average Employment Income,EDA,Fraser Valley,"52,750","58,800","80,000","54,400","75,100","85,600","27,300","40,500","37,100","46,900","39,700","64,500","47,800","26,400","23,300","35,700","51,000","56,700","75,900","67,000","53,300","42,100","51,200","79,200","52,000","61,800","53,000","77,400","63,100","96,800","54,400","103,100","88,000","68,000","36,300","71,700","45,500","60,600","59,300","29,600","48,800","23,000","23,400","35,900",
293,Metro Vancouver,2020,Average Employment Income,RD,Metro Vancouver,"61,400","75,400","78,500","74,900","146,100","83,600","43,700","46,800","38,600","51,100","42,600","61,100","45,000","28,500","37,500","45,700","53,600","64,400","76,700","77,300","65,400","44,700","57,400","84,900","69,200","58,600","61,100","80,800","61,800","101,900","51,700","110,600","89,400","65,100","44,700","73,200","55,700","85,900","85,300","33,000","44,000","25,400","37,100","38,400",
294,Burnaby - New Westminster,2020,Average Employment Income,EDA,Metro Vancouver,"58,350","69,300","66,800","69,600","87,600","70,300","48,000","47,200","43,300","47,900","41,600","58,700","38,600","28,800","37,500","43,800","56,600","61,300","70,500","73,600","61,400","44,700","56,200","80,200","56,000","56,600","58,300","76,500","56,700","97,100","49,200","113,000","94,000","62,900","44,200","64,100","49,700","71,900","81,700","32,800","37,500","26,100","35,500","37,800",
295,Coquitlam,2020,Average Employment Income,EDA,Metro Vancouver,"62,450","88,700","86,600","89,300","134,700","96,700","57,000","52,300","48,300","53,000","44,800","66,800","42,700","29,000","39,500","46,200","58,000","64,200","79,200","69,300","61,300","47,400","59,600","84,600","48,000","63,900","63,000","76,800","64,000","103,000","59,500","116,100","84,300","71,700","43,600","76,700","53,500","77,300","88,000","32,500","41,600","24,800","36,600","37,000",
296,Delta - Tsawwassen,2020,Average Employment Income,EDA,Metro Vancouver,"59,050","81,100","92,000","79,900","101,500","80,000","50,400","48,800","43,100","53,100","46,100","63,500","40,700","29,200","35,800","46,200","55,900","63,100","79,500","67,200","59,600","44,200","56,500","90,900","64,000","56,800","58,600","80,700","66,300","106,400","49,900","103,200","87,300","68,200","41,100","73,400","50,600","79,100","80,600","32,100","38,500","25,500","35,700","37,200",
297,Greater Vancouver,2020,Average Employment Income,EDA,Metro Vancouver,"66,800","76,000","76,300","75,900","199,600","89,400","37,700","47,800","47,400","47,900","42,400","62,100","46,400","28,000","38,800","55,000","55,300","70,000","78,500","88,600","76,800","45,200","61,900","82,200","72,500","57,000","62,300","79,500","61,300","102,200","48,300","103,900","114,700","68,400","50,900","77,400","64,700","97,400","87,900","34,900","45,800","25,900","39,100","41,700",
